ImageId,PredictionString,target
ILSVRC2012_val_00046209,n03666591 156 247 191 331 n03666591 252 185 297 294 n03666591 204 232 257 306 n03666591 77 238 138 321 ,n03666591
ILSVRC2012_val_00013760,n03666591 292 37 447 282 n03666591 133 4 241 275 n03666591 0 0 106 203 n03666591 409 0 499 104 n03666591 208 0 398 40 n03666591 321 148 499 374 n03666591 63 24 151 188 n03666591 295 42 414 282 n03666591 47 145 190 354 ,n03666591
ILSVRC2012_val_00042002,n03666591 37 36 265 498 ,n03666591
ILSVRC2012_val_00018066,n03670208 115 156 353 221 ,n03670208
ILSVRC2012_val_00031274,n03670208 2 83 441 374 ,n03670208
ILSVRC2012_val_00002920,n03670208 59 143 430 295 ,n03670208
ILSVRC2012_val_00044032,n03670208 30 110 460 228 ,n03670208
ILSVRC2012_val_00033993,n03670208 163 153 463 218 ,n03670208
ILSVRC2012_val_00017951,n03673027 266 186 482 253 n03673027 14 96 265 258 ,n03673027
ILSVRC2012_val_00029907,n03673027 134 29 460 347 n03673027 20 246 127 296 n03673027 20 245 220 348 ,n03673027
ILSVRC2012_val_00031444,n03673027 11 0 499 331 ,n03673027
ILSVRC2012_val_00046585,n03673027 23 168 485 284 ,n03673027
ILSVRC2012_val_00000868,n03673027 43 20 446 344 ,n03673027
ILSVRC2012_val_00002419,n03676483 268 16 336 345 n03676483 349 53 414 288 ,n03676483
ILSVRC2012_val_00048483,n03676483 32 22 196 668 ,n03676483
ILSVRC2012_val_00001914,n03676483 126 81 272 498 n03676483 40 30 157 456 n03676483 276 320 372 498 n03676483 247 0 320 278 n03676483 175 0 256 156 n03676483 0 257 102 498 ,n03676483
ILSVRC2012_val_00003474,n03676483 53 145 321 299 n03676483 159 46 432 144 ,n03676483
ILSVRC2012_val_00019291,n03676483 475 137 565 438 n03676483 330 112 403 430 n03676483 252 125 328 431 n03676483 14 122 120 426 n03676483 173 112 257 441 n03676483 404 113 477 442 n03676483 89 126 187 435 n03676483 216 63 326 114 n03676483 84 0 193 290 n03676483 306 0 504 90 ,n03676483
ILSVRC2012_val_00006519,n03680355 258 154 469 357 n03680355 1 154 353 320 ,n03680355
ILSVRC2012_val_00005724,n03680355 269 24 386 352 n03680355 39 0 167 315 ,n03680355
ILSVRC2012_val_00006519,n03680355 258 154 469 357 n03680355 1 154 353 320 ,n03680355
ILSVRC2012_val_00011304,n03680355 81 253 290 447 n03680355 86 286 180 443 ,n03680355
ILSVRC2012_val_00047011,n03680355 249 10 362 340 n03680355 151 19 260 355 ,n03680355
ILSVRC2012_val_00036956,n03690938 60 0 276 374 ,n03690938
ILSVRC2012_val_00046604,n03690938 243 0 473 361 n03690938 4 1 243 367 n03690938 464 102 499 220 ,n03690938
ILSVRC2012_val_00020928,n03690938 286 23 440 422 n03690938 147 15 319 465 n03690938 1 23 160 422 ,n03690938
ILSVRC2012_val_00003848,n03690938 139 52 332 632 ,n03690938
ILSVRC2012_val_00020928,n03690938 286 23 440 422 n03690938 147 15 319 465 n03690938 1 23 160 422 ,n03690938
ILSVRC2012_val_00000640,n03691459 222 13 569 373 ,n03691459
ILSVRC2012_val_00002577,n03691459 234 86 482 328 n03691459 237 82 480 326 n03691459 489 177 554 328 n03691459 162 170 230 328 n03691459 87 225 160 327 n03691459 561 226 649 329 n03691459 207 23 360 90 ,n03691459
ILSVRC2012_val_00000783,n03691459 59 94 484 288 ,n03691459
ILSVRC2012_val_00024225,n03691459 266 25 496 399 n03691459 31 20 311 397 ,n03691459
ILSVRC2012_val_00041707,n03691459 0 2 499 331 ,n03691459
ILSVRC2012_val_00020048,n03692522 122 3 455 344 ,n03692522
ILSVRC2012_val_00033345,n03692522 114 119 238 239 ,n03692522
ILSVRC2012_val_00033345,n03692522 114 119 238 239 ,n03692522
ILSVRC2012_val_00046598,n03692522 82 88 243 230 ,n03692522
ILSVRC2012_val_00040860,n03692522 61 17 455 268 ,n03692522
ILSVRC2012_val_00011010,n03697007 0 0 499 374 ,n03697007
ILSVRC2012_val_00044154,n03697007 208 125 369 277 n03697007 0 7 499 374 ,n03697007
ILSVRC2012_val_00032905,n03697007 2 35 499 289 n03697007 0 0 499 374 ,n03697007
ILSVRC2012_val_00033037,n03697007 1 107 499 374 ,n03697007
ILSVRC2012_val_00017091,n03697007 0 59 499 374 ,n03697007
ILSVRC2012_val_00032353,n03706229 69 0 424 373 ,n03706229
ILSVRC2012_val_00027390,n03706229 579 555 1185 1161 n03706229 74 170 663 744 n03706229 849 48 1407 600 ,n03706229
ILSVRC2012_val_00010978,n03706229 0 0 235 302 ,n03706229
ILSVRC2012_val_00048067,n03706229 78 253 270 396 ,n03706229
ILSVRC2012_val_00016744,n03706229 0 122 918 766 ,n03706229
ILSVRC2012_val_00017011,n03709823 11 28 386 487 ,n03709823
ILSVRC2012_val_00046592,n03709823 65 27 348 264 ,n03709823
ILSVRC2012_val_00034532,n03709823 58 5 501 380 ,n03709823
ILSVRC2012_val_00001638,n03709823 0 4 399 354 ,n03709823
ILSVRC2012_val_00048873,n03709823 36 3 367 267 ,n03709823
ILSVRC2012_val_00012031,n03710193 180 46 321 283 n03710193 30 45 172 282 n03710193 323 49 470 280 ,n03710193
ILSVRC2012_val_00028333,n03710193 150 11 346 340 ,n03710193
ILSVRC2012_val_00034003,n03710193 121 111 208 456 ,n03710193
ILSVRC2012_val_00048679,n03710193 69 54 290 571 ,n03710193
ILSVRC2012_val_00010118,n03710193 169 40 338 316 ,n03710193
ILSVRC2012_val_00012018,n03710637 138 97 246 263 ,n03710637
ILSVRC2012_val_00043979,n03710637 3 16 171 412 n03710637 210 115 314 344 ,n03710637
ILSVRC2012_val_00000117,n03710637 152 115 320 213 ,n03710637
ILSVRC2012_val_00043979,n03710637 3 16 171 412 n03710637 210 115 314 344 ,n03710637
ILSVRC2012_val_00003825,n03710637 106 103 283 460 ,n03710637
ILSVRC2012_val_00012207,n03710721 150 145 232 273 ,n03710721
ILSVRC2012_val_00029606,n03710721 80 145 256 485 ,n03710721
ILSVRC2012_val_00030450,n03710721 91 53 329 467 ,n03710721
ILSVRC2012_val_00010174,n03710721 140 121 200 258 ,n03710721
ILSVRC2012_val_00010063,n03710721 122 145 214 287 ,n03710721
ILSVRC2012_val_00042689,n03717622 54 32 428 402 ,n03717622
ILSVRC2012_val_00027551,n03717622 1 81 373 496 ,n03717622
ILSVRC2012_val_00032460,n03717622 1 1 497 481 ,n03717622
ILSVRC2012_val_00023842,n03717622 16 18 472 466 ,n03717622
ILSVRC2012_val_00005077,n03717622 85 28 418 346 ,n03717622
ILSVRC2012_val_00000710,n03720891 0 103 368 261 n03720891 9 7 284 135 ,n03720891
ILSVRC2012_val_00047710,n03720891 364 8 634 482 n03720891 99 29 432 513 ,n03720891
ILSVRC2012_val_00040340,n03720891 82 26 277 186 n03720891 61 104 332 209 ,n03720891
ILSVRC2012_val_00024420,n03720891 57 35 320 131 n03720891 44 114 321 225 ,n03720891
ILSVRC2012_val_00017528,n03720891 6 6 233 307 n03720891 82 7 297 273 ,n03720891
ILSVRC2012_val_00022878,n03721384 12 28 488 362 ,n03721384
ILSVRC2012_val_00046588,n03721384 69 216 325 363 ,n03721384
ILSVRC2012_val_00035627,n03721384 4 204 499 374 ,n03721384
ILSVRC2012_val_00019690,n03721384 0 421 398 498 ,n03721384
ILSVRC2012_val_00032057,n03721384 0 93 499 374 ,n03721384
ILSVRC2012_val_00001334,n03724870 159 43 471 417 n03724870 52 183 216 414 ,n03724870
ILSVRC2012_val_00043713,n03724870 91 17 290 386 ,n03724870
ILSVRC2012_val_00009541,n03724870 31 22 356 498 ,n03724870
ILSVRC2012_val_00029781,n03724870 66 7 455 374 ,n03724870
ILSVRC2012_val_00007883,n03724870 67 122 97 153 n03724870 101 183 131 216 n03724870 140 213 167 248 n03724870 123 89 145 117 n03724870 372 129 408 168 n03724870 217 224 245 257 n03724870 278 136 300 167 n03724870 194 138 225 173 ,n03724870
ILSVRC2012_val_00000259,n03729826 95 146 288 445 ,n03729826
ILSVRC2012_val_00041898,n03729826 80 353 373 402 n03729826 42 223 352 253 n03729826 27 81 303 107 n03729826 20 188 373 211 n03729826 11 25 188 66 ,n03729826
ILSVRC2012_val_00046189,n03729826 48 14 499 374 n03729826 140 174 180 374 n03729826 385 159 430 372 n03729826 237 181 286 374 n03729826 315 154 374 374 ,n03729826
ILSVRC2012_val_00018918,n03729826 74 41 410 336 ,n03729826
ILSVRC2012_val_00030416,n03729826 70 370 164 495 ,n03729826
ILSVRC2012_val_00021375,n03733131 275 0 339 261 ,n03733131
ILSVRC2012_val_00010813,n03733131 153 0 168 191 ,n03733131
ILSVRC2012_val_00012536,n03733131 227 1 499 353 ,n03733131
ILSVRC2012_val_00017633,n03733131 119 0 499 296 ,n03733131
ILSVRC2012_val_00024970,n03733131 0 1 373 436 ,n03733131
ILSVRC2012_val_00038261,n03733281 0 140 499 315 ,n03733281
ILSVRC2012_val_00018967,n03733281 1 120 498 372 ,n03733281
ILSVRC2012_val_00028102,n03733281 0 99 499 374 ,n03733281
ILSVRC2012_val_00032108,n03733281 1 2 499 374 ,n03733281
ILSVRC2012_val_00003420,n03733281 0 166 499 369 ,n03733281
ILSVRC2012_val_00027209,n03733805 62 3 438 485 ,n03733805
ILSVRC2012_val_00042644,n03733805 107 6 494 332 ,n03733805
ILSVRC2012_val_00037125,n03733805 0 0 389 176 ,n03733805
ILSVRC2012_val_00004833,n03733805 85 93 350 355 n03733805 301 249 421 374 n03733805 0 145 129 346 n03733805 338 135 499 356 n03733805 35 31 252 246 n03733805 253 46 448 238 n03733805 430 89 499 161 ,n03733805
ILSVRC2012_val_00019776,n03733805 33 117 338 438 ,n03733805
ILSVRC2012_val_00045616,n03742115 65 0 277 345 ,n03742115
ILSVRC2012_val_00032106,n03742115 65 0 499 374 ,n03742115
ILSVRC2012_val_00022984,n03742115 110 133 437 374 n03742115 16 111 73 169 ,n03742115
ILSVRC2012_val_00004111,n03742115 33 33 372 412 ,n03742115
ILSVRC2012_val_00046240,n03742115 3 41 373 498 ,n03742115
ILSVRC2012_val_00008924,n03743016 290 53 442 298 ,n03743016
ILSVRC2012_val_00006348,n03743016 0 95 418 228 ,n03743016
ILSVRC2012_val_00043215,n03743016 404 156 472 230 n03743016 156 79 313 286 n03743016 97 134 157 248 n03743016 315 164 346 231 n03743016 48 189 93 240 n03743016 345 193 401 216 n03743016 474 175 499 218 n03743016 1 196 9 218 ,n03743016
ILSVRC2012_val_00041611,n03743016 23 35 314 470 ,n03743016
ILSVRC2012_val_00017922,n03743016 135 158 183 265 n03743016 453 151 499 263 n03743016 371 155 429 262 n03743016 286 160 355 267 n03743016 227 162 294 268 n03743016 177 169 225 264 n03743016 192 136 436 167 ,n03743016
ILSVRC2012_val_00019164,n03759954 0 87 498 421 ,n03759954
ILSVRC2012_val_00036071,n03759954 2 125 168 374 ,n03759954
ILSVRC2012_val_00036071,n03759954 2 125 168 374 ,n03759954
ILSVRC2012_val_00040999,n03759954 294 60 443 349 ,n03759954
ILSVRC2012_val_00003611,n03759954 118 48 345 498 ,n03759954
ILSVRC2012_val_00020457,n03761084 57 184 306 348 ,n03761084
ILSVRC2012_val_00039433,n03761084 35 56 476 313 ,n03761084
ILSVRC2012_val_00038763,n03761084 3 0 456 374 ,n03761084
ILSVRC2012_val_00031780,n03761084 21 1 496 215 ,n03761084
ILSVRC2012_val_00026735,n03761084 1 90 301 311 ,n03761084
ILSVRC2012_val_00006443,n03763968 2 1 307 499 ,n03763968
ILSVRC2012_val_00040966,n03763968 61 86 332 498 ,n03763968
ILSVRC2012_val_00020405,n03763968 1 21 231 333 n03763968 236 31 459 333 n03763968 449 139 499 333 n03763968 158 0 311 329 n03763968 458 109 499 182 ,n03763968
ILSVRC2012_val_00020808,n03763968 5 36 247 498 n03763968 282 41 493 498 n03763968 316 45 371 142 ,n03763968
ILSVRC2012_val_00020808,n03763968 5 36 247 498 n03763968 282 41 493 498 n03763968 316 45 371 142 ,n03763968
ILSVRC2012_val_00047982,n03764736 47 26 309 467 ,n03764736
ILSVRC2012_val_00005478,n03764736 315 15 499 374 ,n03764736
ILSVRC2012_val_00048918,n03764736 136 46 198 155 n03764736 201 30 298 153 n03764736 195 57 253 151 ,n03764736
ILSVRC2012_val_00001170,n03764736 76 55 314 471 ,n03764736
ILSVRC2012_val_00021965,n03764736 333 19 452 287 n03764736 174 35 278 263 n03764736 259 50 302 96 n03764736 285 43 357 265 n03764736 147 47 197 239 ,n03764736
ILSVRC2012_val_00046854,n03769881 208 181 446 298 n03769881 39 177 206 272 n03769881 0 170 39 253 n03769881 443 184 499 308 ,n03769881
ILSVRC2012_val_00007633,n03769881 40 84 367 349 ,n03769881
ILSVRC2012_val_00001178,n03769881 81 75 398 275 n03769881 0 67 72 220 n03769881 337 105 417 171 n03769881 414 116 499 174 n03769881 66 106 98 197 n03769881 299 99 343 153 ,n03769881
ILSVRC2012_val_00001207,n03769881 53 27 449 340 ,n03769881
ILSVRC2012_val_00002327,n03769881 48 89 475 318 ,n03769881
ILSVRC2012_val_00041915,n03770439 117 225 252 357 ,n03770439
ILSVRC2012_val_00014221,n03770439 126 215 232 331 ,n03770439
ILSVRC2012_val_00020862,n03770439 115 213 229 312 ,n03770439
ILSVRC2012_val_00008063,n03770439 161 215 263 277 ,n03770439
ILSVRC2012_val_00040108,n03770439 71 246 175 318 n03770439 164 249 294 310 ,n03770439
ILSVRC2012_val_00037492,n03770679 25 71 476 323 n03770679 0 110 37 141 n03770679 40 110 108 144 n03770679 457 107 478 124 n03770679 95 105 162 156 n03770679 467 121 499 147 ,n03770679
ILSVRC2012_val_00003107,n03770679 12 72 358 396 ,n03770679
ILSVRC2012_val_00003107,n03770679 12 72 358 396 ,n03770679
ILSVRC2012_val_00031770,n03770679 26 50 476 359 ,n03770679
ILSVRC2012_val_00024550,n03770679 32 107 449 311 ,n03770679
ILSVRC2012_val_00045982,n03773504 237 1 300 363 ,n03773504
ILSVRC2012_val_00012289,n03773504 122 58 391 331 ,n03773504
ILSVRC2012_val_00042034,n03773504 157 85 205 314 ,n03773504
ILSVRC2012_val_00010724,n03773504 113 32 235 401 ,n03773504
ILSVRC2012_val_00045982,n03773504 237 1 300 363 ,n03773504
ILSVRC2012_val_00002420,n03775071 1594 4 2555 1780 n03775071 1051 168 1844 1795 n03775071 76 129 946 1752 n03775071 557 384 1056 1804 ,n03775071
ILSVRC2012_val_00016004,n03775071 1 211 191 427 n03775071 71 305 327 496 ,n03775071
ILSVRC2012_val_00001574,n03775071 23 145 326 461 n03775071 150 57 300 343 ,n03775071
ILSVRC2012_val_00032775,n03775071 226 1 494 372 n03775071 23 0 261 374 ,n03775071
ILSVRC2012_val_00035581,n03775071 0 0 485 498 n03775071 204 3 483 496 ,n03775071
ILSVRC2012_val_00014758,n03775546 87 84 395 286 ,n03775546
ILSVRC2012_val_00029554,n03775546 56 128 355 341 ,n03775546
ILSVRC2012_val_00046554,n03775546 237 257 352 353 n03775546 40 270 142 358 n03775546 99 137 269 274 n03775546 142 293 246 370 ,n03775546
ILSVRC2012_val_00004313,n03775546 140 18 402 287 ,n03775546
ILSVRC2012_val_00040415,n03775546 34 85 465 296 ,n03775546
ILSVRC2012_val_00023455,n03776460 2 34 499 274 ,n03776460
ILSVRC2012_val_00021328,n03776460 114 17 405 332 n03776460 392 206 454 286 ,n03776460
ILSVRC2012_val_00013909,n03776460 52 15 477 298 ,n03776460
ILSVRC2012_val_00024871,n03776460 1 93 485 265 ,n03776460
ILSVRC2012_val_00025332,n03776460 0 28 280 275 n03776460 328 133 386 191 ,n03776460
ILSVRC2012_val_00015974,n03777568 19 35 435 374 ,n03777568
ILSVRC2012_val_00047881,n03777568 84 68 404 308 n03777568 280 1 394 67 n03777568 397 0 499 71 ,n03777568
ILSVRC2012_val_00012494,n03777568 30 11 470 352 ,n03777568
ILSVRC2012_val_00029873,n03777568 51 11 455 362 ,n03777568
ILSVRC2012_val_00031739,n03777568 56 7 469 374 ,n03777568
ILSVRC2012_val_00039683,n03777754 400 24 468 303 n03777754 66 24 381 307 ,n03777754
ILSVRC2012_val_00000222,n03777754 78 19 361 332 ,n03777754
ILSVRC2012_val_00007751,n03777754 129 2 334 374 ,n03777754
ILSVRC2012_val_00011982,n03777754 29 23 323 205 ,n03777754
ILSVRC2012_val_00045892,n03777754 141 62 234 438 ,n03777754
ILSVRC2012_val_00018653,n03781244 2 2 373 497 ,n03781244
ILSVRC2012_val_00025012,n03781244 16 19 491 338 ,n03781244
ILSVRC2012_val_00045231,n03781244 36 28 406 333 ,n03781244
ILSVRC2012_val_00017510,n03781244 146 3 497 422 n03781244 2 71 180 458 ,n03781244
ILSVRC2012_val_00024251,n03781244 0 24 498 496 ,n03781244
ILSVRC2012_val_00035743,n03782006 59 1 440 312 n03782006 422 69 499 308 ,n03782006
ILSVRC2012_val_00046624,n03782006 300 16 412 95 n03782006 128 81 227 160 n03782006 308 83 429 175 n03782006 415 278 465 373 n03782006 220 77 316 165 n03782006 53 147 100 227 n03782006 414 118 463 250 ,n03782006
ILSVRC2012_val_00017128,n03782006 5 0 489 450 ,n03782006
ILSVRC2012_val_00002089,n03782006 323 141 468 304 n03782006 54 143 187 283 n03782006 179 147 322 256 ,n03782006
ILSVRC2012_val_00002089,n03782006 323 141 468 304 n03782006 54 143 187 283 n03782006 179 147 322 256 ,n03782006
ILSVRC2012_val_00007101,n03785016 126 20 394 328 n03785016 328 48 499 238 n03785016 0 0 147 155 ,n03785016
ILSVRC2012_val_00049674,n03785016 21 16 467 291 n03785016 0 0 368 220 n03785016 2 3 290 110 ,n03785016
ILSVRC2012_val_00006691,n03785016 5 0 771 535 ,n03785016
ILSVRC2012_val_00038388,n03785016 59 119 697 510 ,n03785016
ILSVRC2012_val_00043896,n03785016 6 12 487 598 n03785016 9 87 684 598 n03785016 172 108 537 421 ,n03785016
ILSVRC2012_val_00028930,n03786901 479 39 546 216 n03786901 17 84 314 336 n03786901 264 229 435 445 ,n03786901
ILSVRC2012_val_00043703,n03786901 0 1 499 330 ,n03786901
ILSVRC2012_val_00040918,n03786901 67 78 355 276 n03786901 283 156 377 303 ,n03786901
ILSVRC2012_val_00011653,n03786901 465 68 552 185 n03786901 325 68 554 365 ,n03786901
ILSVRC2012_val_00006651,n03786901 0 48 373 420 ,n03786901
ILSVRC2012_val_00032175,n03787032 10 42 296 316 ,n03787032
ILSVRC2012_val_00019763,n03787032 82 36 262 225 n03787032 318 147 392 351 n03787032 0 146 120 300 n03787032 0 300 158 417 n03787032 113 161 295 263 ,n03787032
ILSVRC2012_val_00026799,n03787032 76 153 280 227 n03787032 270 123 301 143 n03787032 31 150 51 165 ,n03787032
ILSVRC2012_val_00028869,n03787032 25 55 353 388 ,n03787032
ILSVRC2012_val_00040935,n03787032 47 34 242 133 ,n03787032
ILSVRC2012_val_00046416,n03788195 95 110 436 311 ,n03788195
ILSVRC2012_val_00000864,n03788195 2 20 327 497 ,n03788195
ILSVRC2012_val_00031418,n03788195 0 10 452 343 ,n03788195
ILSVRC2012_val_00018208,n03788195 0 1 499 288 ,n03788195
ILSVRC2012_val_00006508,n03788195 21 7 367 346 ,n03788195
ILSVRC2012_val_00008243,n03788365 76 0 567 380 ,n03788365
ILSVRC2012_val_00031307,n03788365 21 1 499 374 ,n03788365
ILSVRC2012_val_00022775,n03788365 1 0 498 372 ,n03788365
ILSVRC2012_val_00028526,n03788365 719 408 1814 2021 ,n03788365
ILSVRC2012_val_00001664,n03788365 111 33 634 526 ,n03788365
ILSVRC2012_val_00043373,n03791053 87 141 445 465 ,n03791053
ILSVRC2012_val_00008959,n03791053 36 4 533 647 ,n03791053
ILSVRC2012_val_00045359,n03791053 31 16 499 373 ,n03791053
ILSVRC2012_val_00001892,n03791053 56 21 391 342 ,n03791053
ILSVRC2012_val_00016338,n03791053 0 79 216 332 n03791053 148 83 351 293 n03791053 357 39 495 141 n03791053 214 43 407 240 n03791053 414 1 499 77 ,n03791053
ILSVRC2012_val_00040237,n03792782 51 31 356 276 ,n03792782
ILSVRC2012_val_00042457,n03792782 136 120 268 305 ,n03792782
ILSVRC2012_val_00042426,n03792782 102 141 336 301 ,n03792782
ILSVRC2012_val_00044080,n03792782 102 229 229 435 ,n03792782
ILSVRC2012_val_00018074,n03792782 30 60 431 356 ,n03792782
ILSVRC2012_val_00029884,n03792972 86 178 253 343 n03792972 262 154 376 234 ,n03792972
ILSVRC2012_val_00020645,n03792972 82 38 427 325 ,n03792972
ILSVRC2012_val_00017985,n03792972 78 209 184 277 ,n03792972
ILSVRC2012_val_00034853,n03792972 127 142 433 346 ,n03792972
ILSVRC2012_val_00048211,n03792972 57 245 173 374 n03792972 310 155 431 229 n03792972 208 167 250 204 ,n03792972
ILSVRC2012_val_00004642,n03793489 354 215 440 320 n03793489 296 43 356 83 n03793489 45 10 87 36 n03793489 374 31 429 91 ,n03793489
ILSVRC2012_val_00013616,n03793489 164 38 344 276 ,n03793489
ILSVRC2012_val_00007175,n03793489 178 152 369 345 ,n03793489
ILSVRC2012_val_00012280,n03793489 140 121 253 291 ,n03793489
ILSVRC2012_val_00045539,n03793489 117 188 373 485 ,n03793489
ILSVRC2012_val_00048711,n03794056 0 21 480 374 ,n03794056
ILSVRC2012_val_00018002,n03794056 148 141 401 378 ,n03794056
ILSVRC2012_val_00032286,n03794056 1 0 278 328 ,n03794056
ILSVRC2012_val_00049431,n03794056 84 27 348 311 ,n03794056
ILSVRC2012_val_00000009,n03794056 36 203 373 315 ,n03794056
ILSVRC2012_val_00045876,n03796401 0 60 418 277 ,n03796401
ILSVRC2012_val_00005707,n03796401 18 5 499 345 ,n03796401
ILSVRC2012_val_00005707,n03796401 18 5 499 345 ,n03796401
ILSVRC2012_val_00031141,n03796401 83 76 418 287 ,n03796401
ILSVRC2012_val_00026301,n03796401 138 10 356 329 ,n03796401
ILSVRC2012_val_00044837,n03803284 95 158 362 334 ,n03803284
ILSVRC2012_val_00006876,n03803284 202 120 398 294 ,n03803284
ILSVRC2012_val_00027961,n03803284 113 119 340 270 ,n03803284
ILSVRC2012_val_00020797,n03803284 159 154 321 278 ,n03803284
ILSVRC2012_val_00043675,n03803284 170 31 317 242 ,n03803284
ILSVRC2012_val_00035232,n03804744 70 67 372 227 n03804744 0 222 373 356 n03804744 1 1 373 110 ,n03804744
ILSVRC2012_val_00012559,n03804744 345 72 406 131 n03804744 293 286 362 350 ,n03804744
ILSVRC2012_val_00002374,n03804744 252 93 266 219 n03804744 277 178 324 212 n03804744 185 144 254 194 n03804744 318 16 341 136 ,n03804744
ILSVRC2012_val_00022621,n03804744 241 159 339 199 ,n03804744
ILSVRC2012_val_00002005,n03804744 401 43 429 175 n03804744 247 70 265 170 n03804744 489 27 499 136 n03804744 85 34 94 145 n03804744 216 31 240 139 n03804744 158 30 173 142 n03804744 451 34 470 133 n03804744 335 36 355 138 n03804744 92 46 114 170 n03804744 322 58 337 147 n03804744 25 53 44 160 n03804744 3 36 18 161 n03804744 246 30 257 141 n03804744 304 34 329 143 n03804744 175 67 184 111 n03804744 404 32 422 134 ,n03804744
ILSVRC2012_val_00019686,n03814639 139 226 234 287 ,n03814639
ILSVRC2012_val_00034327,n03814639 291 142 401 226 n03814639 117 123 205 206 n03814639 236 127 294 174 ,n03814639
ILSVRC2012_val_00006719,n03814639 103 183 315 364 ,n03814639
ILSVRC2012_val_00027572,n03814639 229 153 412 303 ,n03814639
ILSVRC2012_val_00000243,n03814639 299 205 451 348 ,n03814639
ILSVRC2012_val_00006606,n03814906 152 145 423 423 ,n03814906
ILSVRC2012_val_00009005,n03814906 4 133 451 333 ,n03814906
ILSVRC2012_val_00032605,n03814906 8 96 497 429 ,n03814906
ILSVRC2012_val_00041884,n03814906 61 165 187 363 n03814906 265 123 487 353 ,n03814906
ILSVRC2012_val_00038641,n03814906 120 0 396 462 ,n03814906
